QUANTITYORDERED,PRICEEACH,QTR_ID,PRODUCTLINE_Classic Cars,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,Cluster GMM
43.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
47.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
35.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
34.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
45.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
47.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
49.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
40.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
29.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
39.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
24.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
50.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
45.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
26.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
21.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
42.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
32.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
31.0,94.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
33.0,53.27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
76.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
70.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
50.0,64.83,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
28.0,70.29,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
50.0,81.89,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
28.0,66.19,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
44.0,77.11,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
27.0,73.02,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
30.0,72.33,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
43.0,66.19,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
29.0,69.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
48.0,56.64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
33.0,60.05,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
40.0,75.06,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
48.0,61.42,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
41.0,81.89,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
21.0,55.96,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
32.0,71.65,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
43.0,76.43,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
30.0,77.79,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
35.0,76.43,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
45.0,96.92,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
34.0,59.37,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
26.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
39.0,73.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
41.0,73.32,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
41.0,68.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
64.0,60.05,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
18.0,75.06,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
49.0,34.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.0,34.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,33.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,38.98,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,38.98,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35.0,33.23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,42.26,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,41.03,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,33.23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
44.0,34.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,43.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,36.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,41.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,40.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,40.21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,35.29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,77.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,97.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,37.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,95.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15.0,36.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15.0,43.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
44.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
20.0,96.99,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40.0,94.62,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
24.0,99.36,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
29.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
49.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
34.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
37.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
45.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
46.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
22.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
39.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
27.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
38.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
44.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
31.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
22.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,50.32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,93.91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
25.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
26.0,86.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
29.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
20.0,90.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
42.0,91.55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
47.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
20.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
33.0,97.39,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,90.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
40.0,86.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,78.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.0,97.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,78.89,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
33.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
44.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
33.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
39.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
39.0,50.31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
40.0,86.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
28.0,78.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,63.76,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
29.0,85.49,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
46.0,77.52,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
33.0,84.77,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
48.0,78.25,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
40.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
23.0,74.62,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
40.0,81.14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
37.0,74.62,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
24.0,75.35,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
27.0,62.31,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
21.0,71.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
23.0,72.45,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
44.0,83.32,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
35.0,83.32,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
43.0,60.86,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
40.0,84.77,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
35.0,89.9,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
25.0,62.46,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
43.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
50.0,63.34,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
45.0,78.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
52.0,81.14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
48.0,74.62,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
31.0,68.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
29.0,71.14,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,87.31,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,64.67,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,67.1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24.0,94.58,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
28.0,71.14,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,66.29,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
22.0,92.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
46.0,70.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
22.0,93.77,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
38.0,87.31,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,83.27,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48.0,75.18,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40.0,88.12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
32.0,80.84,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,97.01,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
43.0,85.69,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
41.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
30.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,95.39,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
43.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
41.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
30.0,82.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
32.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
43.0,96.31,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
26.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
27.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
24.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
22.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
46.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
37.0,97.27,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,80.9,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
21.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
25.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
37.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
45.0,86.68,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
32.0,85.72,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
29.0,82.83,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
26.0,83.79,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
28.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
27.0,87.64,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
20.0,98.18,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
44.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
42.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
41.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
26.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
26.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
26.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
41.0,86.68,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
20.0,92.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
22.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
23.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
33.0,93.9,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
28.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
44.0,98.89,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
46.0,79.91,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
21.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
41.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,79.91,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
23.0,81.91,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
37.0,98.89,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
24.0,79.91,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
47.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
45.0,63.91,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
55.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
46.0,81.17,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
50.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
37.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
44.0,94.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
49.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
45.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
27.0,43.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,44.66,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
33.0,40.23,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,35.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
35.0,35.4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,39.83,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
34.0,45.46,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
46.0,32.99,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
41.0,42.24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
43.0,39.43,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,40.23,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
36.0,48.28,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
20.0,32.59,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
27.0,36.61,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
37.0,41.03,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
24.0,42.24,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
36.0,43.05,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
29.0,38.22,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
28.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
29.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,39.83,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
48.0,48.28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
40.0,82.46,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
41.0,44.56,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
30.0,40.23,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
35.0,47.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
28.0,55.73,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
45.0,51.95,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
24.0,45.99,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
41.0,63.85,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
48.0,45.99,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
50.0,63.31,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
33.0,62.77,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
32.0,43.29,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
27.0,60.06,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
35.0,55.19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
23.0,54.11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
35.0,48.7,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
40.0,43.83,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
35.0,47.62,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
31.0,55.19,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
50.0,46.53,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
40.0,57.9,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
38.0,45.45,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
38.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
40.0,60.6,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
33.0,46.53,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
36.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
20.0,66.47,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
32.0,53.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
36.0,62.77,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
19.0,48.7,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
11.0,43.83,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,65.87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
27.0,63.38,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
29.0,70.84,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
42.0,74.57,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
33.0,50.95,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
44.0,53.44,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
22.0,64.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
48.0,50.95,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
33.0,54.68,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
45.0,56.55,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
20.0,52.82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
46.0,60.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
40.0,49.71,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
45.0,64.63,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
36.0,59.65,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
31.0,67.73,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
46.0,50.33,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
35.0,66.49,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
28.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
31.0,84.71,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
27.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
22.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
30.0,99.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
44.0,36.07,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
30.0,60.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
24.0,49.71,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
45.0,75.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
23.0,68.52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
26.0,62.7,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
28.0,60.76,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,58.18,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,54.94,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
29.0,74.98,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,64.64,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
39.0,54.94,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
36.0,58.82,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
39.0,62.05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
30.0,73.04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
44.0,69.16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
20.0,61.41,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
21.0,63.35,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
36.0,77.57,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
32.0,71.75,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
36.0,73.04,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
34.0,56.24,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
48.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
33.0,73.69,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
31.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
36.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
25.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
